username,date,tweet
@dCinnamoroll,2024-07-06 19:09,INI MOSTLY KEPERLUAN KOST DAN MPKMB KOKKK
@cipOlsit3,2024-07-06 18:06,"iyaa aku daftarr, adaa kok di buku panduannyaa tema buat essay bu taun inii"
@cipOlsit3,2024-07-06 17:18,cafe yang enak buat belajar di daerah depok apa yah
@lattemerahdaun,2024-07-06 16:59,wkwk ini jg bikin kaget pas mpkmb
@gegesukacilor,2024-07-06 16:40,"akusih 4400 ngikut temen, tp mba nana pas mpkmb nyebutnya 4700, tp ga akan diperhatiin juga ga sih"
@aissyyyaipibi,2024-07-06 16:18,"SETUJUUU, apalgi enhypen ada konser di indo bln agustus kan, nah sebelum dia konser ada baiknya mampir ke mpkmb dulu gasiee"
@kamilmfeb_,2024-07-06 16:05,Nanti abis mpkmb mau beli kacamata ah biar keliatan kayak orang pinter🤩🤩🤩
@CestLaReves,2024-07-06 15:59,Takut Aslam gw kambuh pas mpkmb deh
@fleyura,2024-07-06 15:58,okidokiii!! but sadly tahun ini mpkmb nyaa dipisaah 🙁🙁
@jenoskhb,2024-07-06 15:49,GPP KAN KITA MUTUALAN semoga nnti bisa ketemuuu!! eh tp mpkmb vokasi digabung ga siih
@dokcing,2024-07-06 15:44,mpkmb undang enhypen siapa setuju
@aurpages,2024-07-06 15:39,Harus lebih effort ngubek² dokum jaman mpkmb... gwenchanayo 💪🏻
@uchagiw,2024-07-06 15:39,"iya tgl 5 day 1
soalnya kuliah start tgl 12
biasanya mpkmb h-7 sblum kuliah"
@vannotegar25,2024-07-06 15:27,"H-30 mpkmb, berarti kisaran tgl 5 agustus ya mpkmbny🤔"
@barabarambis,2024-07-06 15:25,Bayk.... trma kasih... smoga mpkmb mu lncar sjahtera...... 😔
@zimzaIabiim,2024-07-06 15:02,"pak anies ke mpkmb, renovasi gww tiba2 dipercepat dari september jadi h+1 setelah belio tampil"
@dCinnamoroll,2024-07-06 14:51,suda saatnya aku memperbanyak foto untuk twibbon mpkmb
@cipOlsit3,2024-07-06 14:07,wml bikin essay malam ini
@cipOlsit3,2024-07-06 14:06,daftar bu modal nekat ya gini
@architectuvre,2024-07-06 13:57,stuju gk MPKMB ngundang @aniesbaswedan buat nyanyi
@hanu_ikk,2024-07-06 13:42,mpkmb skrg boleh bawa motor ga ya??? soalnya (kata kakak kelasku) tahun kemaren gaboleh...
@frsepii,2024-07-06 13:33,shik shak shok mpkmb jam 3 pagi????? 😃😃
@shestarst,2024-07-06 13:19,"boleh min, bw ke voks jg yh"
@gegesukacilor,2024-07-06 13:09,panduan yg apa ya? yg ebook panduan convert itu atau yg panduan tugas mpkmb? aku soalnya ngikutin temen aku sih kalo jam jamnya
@limitfungsii,2024-07-06 13:05,"kayanya lebih ke dokum selama mpkmb dehh, itu pasti haruuss"
@yanstudytwt,2024-07-06 12:59,Yanto ngapalin anthem mpkmb era
@coupernicium,2024-07-06 12:51,min lirik ini min
@llyyytn,2024-07-06 12:20,"duh aku takut banget, pas mpkmb nanti tu tanggal nya aku haid dan aku klo haid tu suka sakitt gtu perutnya sering ampe yang sakit banget juga (sampe pernah pingsan krna nyeri haid)"
@urcentauri,2024-07-06 11:32,"Jangan kak admin, mending ngundang DAY6 🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️"
@cipOlsit3,2024-07-06 11:15,mjb katanya sih engga ya.. tp gatau..
@cipOlsit3,2024-07-06 11:09,agak sdikit urgent😓
@cipOlsit3,2024-07-06 11:09,ada yg udh di fb base ipb gk yh..
@cipOlsit3,2024-07-06 11:00,INI KENAPA YH ANJIMS???😓😓
@cipOlsit3,2024-07-06 10:58,16/17 kayanyaa
@cipOlsit3,2024-07-06 10:58,ADA YG BISA NITIP MFS DI IPBMENFESS GA YAH😔
@cipOlsit3,2024-07-06 10:27,DONE MIN LIRIK AK PLS
@cipOlsit3,2024-07-06 10:26,tar pas mpkmb nya ada di kampus dramaga gk yh
@cipOlsit3,2024-07-06 10:05,masukk
@laziyfa,2024-07-06 09:59,ga nyangka entar akhir juli udah mulai mpkmb
@jenoskhb,2024-07-06 09:33,"kayanya aku mau bagiin bracelet (by me ofc) pas nanti mpkmb deh, tp boleh ga yaa sama kaka panitnya? and ofc buat mutual di akunku ajaa sama mungkin beberapa temen-temen skhb!!"
@aissyyyaipibi,2024-07-06 09:33,"ga gituu, tadinya mikir kak sarah sama kak ficky aja, tp kan mereka dah anak ipb🙇🏻‍♀️🙇🏻‍♀️, tp maaf ya itu twtnya jg bercanda kok"
@cipOlsit3,2024-07-06 09:28,GAJADI KETEMU NADIN💔💔
@aameliarizani,2024-07-06 09:27,"aku 10k uda aku apus apusin skrng aii, semangatt menuju mpkmb😉😉🫰🏻🫰🏻"
@cipOlsit3,2024-07-06 09:17,AYO NDERRRRR
@barabarambis,2024-07-06 08:27,"Dulu ak bikin ginian wkwkwkk, buat dibagiin pas mpkmb + ke temen kos. Awalnya kenalin diri aja kalo ketemuan, ""ak xx dari ipb'60 dept xx. Kalu kaka/kmu dri manaa??"". Kalo maba bisa bahas soal mpkmb ""eh katanya nanti gini ya? Gitu ya?"" Dst."
@hnbecool,2024-07-06 08:14,"betull setuju banget, dianjurin juga bawa obat²an pribadi pas mpkmb"
@greensnie,2024-07-06 07:31,nanti mpkmb di kasih mam siang ga ya?
@bbylu0,2024-07-06 06:24,TUGAS MPKMB IPB GAADA SURUH BUAT VIDEO KAN?? IYAKAN??
@balsemkayang,2024-07-06 05:34,Iya pls rela ikut mpkmb lg gua
@saysofs,2024-07-06 04:40,Eh mpkmb tu berarti butuh bgt apk tiktk kah???
@owenbrung,2024-07-06 04:40,minn undangg jeketi woiii
@sugaipb,2024-07-06 04:29,"Noted bang, btw pra mpkmb pulang nya jamber bang??!"
@hnbecool,2024-07-06 03:39,"gaiss anak 61 pls kalian pas pra mpkmb jaga kesehatan ya, tahun kemarin aku pas pra panas²an berujung sakit di hari H mpkmb😔 tetap jaga kesehatan ya biar bisa ikut euphoria mpkmb yang kerenn ituu🙌🏻🤩"
@muztardketchup,2024-07-06 02:34,ada yg punya info catering mpkmb itu gaakk
@shao_belajar,2024-07-06 02:27,request untuk mpkmb digabung boleh min?? 😭🙏
@cearariani,2024-07-06 01:50,"KENAPA giliran H-bentar lagi MPKMB MUKA JADI BREAKOUT ATULAH EUYY 😭😭😭😭 CAPEK BANGET GW SETIAP MAU ADA ACARA PENTING YG ""BESAR"" YANG TIDAK BISA PAKE BEDAXXX, dahlah gini aja terus bahkan stiap mau ada acara kondangan kek apa kek hadeuh capek gw teh😭"
@jijellipebe,2024-07-06 01:22,mimin request jeketi boleh gk
@inversmatrix,2024-07-06 01:15,hujan mulu. plis banget mpkmb jangan hujan dong...
@beausyfly,2024-07-05 23:20,sekalian aja min sekeluarga gledek
@yeellowpretzel,2024-07-05 22:19,WOI YG BENER AJEEE LU
@dyjnnie,2024-07-05 20:21,Takut ga punya temen pas mpkmb
@nipnif,2024-07-05 18:29,"yes, aku siap pake baju nabrak min"
@mnrutmu,2024-07-05 18:10,iy tp linkedin-ku cv-nya msih dr jaman mpkmb lom ku update agak mmalukan
@anothersidejml,2024-07-05 18:07,@mpkmbsv_ipb nanti mpkmb ngundang siapa min? 😞
@keliskae,2024-07-05 17:46,udh bner min undang bang windows habatusauda aja😊🙏🏻
@raurafily,2024-07-05 16:35,ini mpkmb store gamau adain kost finder lagi kah gw udh mau mampus nyari kosan
@llyyytn,2024-07-05 16:27,gua tiba tiba ngebayangin mpkmb ngundang praz teguh ☺️☺️
@llyyytn,2024-07-05 16:27,MIN UNDANG JEKETI ☺️
@lenzzzuw,2024-07-05 16:19,arash buana sabi kali min
@ijeyitp,2024-07-05 16:04,"Reality club minn, sal priadi juga oke tuhh"
@indrazakyy,2024-07-05 15:45,"undang prabowo ga sih mint, aku mau sprei gratis🥺"
@aissyyyaipibi,2024-07-05 15:40,owh ga sekalian undang taylor swift sama niki jg min?
@chasedeadg,2024-07-05 15:38,"mana 7 habits & mpkmb ku blm di acc, nilai jelek, berasa sia sia deh"
@dumpiebuby,2024-07-05 15:37,mpkmb
@anaquisss,2024-07-05 15:33,Undang blekping bolee 😍
@inversmatrix,2024-07-05 15:31,undang pak anies minn🙏🙏🙏
@geesyas,2024-07-05 15:24,undang niki min plsss
@eunwooipb,2024-07-05 15:20,siapa yang setuju mpkmb guest star nya blackpink
@architectuvre,2024-07-05 15:10,SETUJU BGT
@rickyuph,2024-07-05 15:09,rikues syp yh pnyanyi tulus
@0nlychao,2024-07-05 14:48,mpkmb sengg
@bluesstudy,2024-07-05 14:37,tar isi materinya tutorial haji diumur 2 bulan yah
@juicetomt,2024-07-05 14:35,takut beneran ngundang keluarga gledek ke mpkmb....... 😭😭😭
@dandeliyoung,2024-07-05 14:35,@maicuuuuu_ yeay ketemu pak haji
@metodologig,2024-07-05 14:33,BETOLL
@juicetomt,2024-07-05 14:30,pake jilbab dimodif juga ga min biar kayak bu geni 🫢
@teroseng,2024-07-05 14:29,setujuh
@MPKMB_IPB,2024-07-05 14:29,"bolehh, tapi nanti SOP MPKMB IPB jadi sepatu merah celana biru yaa"
@kazuhaipb,2024-07-05 14:29,stock krupuk buat bekal mpkmb ya
@mnyhyst,2024-07-05 14:28,"Windah aj min
Gpp dripada haji tetot"
@themariast,2024-07-05 14:26,Setuju min
@xartemn,2024-07-05 14:23,Min ini plis banget
@grazzzeeeee,2024-07-05 14:23,kalo request ka xaviera ngelunjak ga ya?
@bbylu0,2024-07-05 14:21,Request vokasi diajak juga dong min
@kamilmfeb_,2024-07-05 14:20,"Buat kakak 60 yang asrama, apakah ada rekomendasi catering selama mpkmb yang enak, pliss help me"
@timsdumpp,2024-07-05 14:17,yang ini boleh min🙏🏼
@Hanaeriis,2024-07-05 14:17,undang niki mint😁
@juicetomt,2024-07-05 14:13,undang satu keluarga gledek aja min
@maunyaip4,2024-07-05 14:09,setuju min
@MPKMB_IPB,2024-07-05 14:07,"netnot, padahal mimin sempet kepikirannya ngundang inisial haji t yg haji 2 bulan ituh😁☝🏻"
@shunkzma,2024-07-05 14:03,akhirnya w bersih2 galeri buat persiapan mpkmb nanti
@shao_belajar,2024-07-05 13:24,"kalau dipisahkan juga berarti benar benar kesenjangan sosial sih, masa uda mpkmb dipisahkan untuk ukm juga dipisahkan 😭🙏"
@vannotegar25,2024-07-05 13:16,Anak vokasi ipb kalo mpkmb butuh pesen ketring ga ya??
@llyyytn,2024-07-05 12:51,"ini memo gua penih bgt:(
nanti bikin vlog mpkmb gimanaaa arghhsvsb"
@lynestudy,2024-07-05 12:25,gaiss rok model bgni bolehh ga buat mpkmb????
@KimMeinjeong,2024-07-05 12:07,ini serius mpkmb harus gelapin rambut...
@juicetomt,2024-07-05 11:49,"saran ciput yang ga bikin pusing pls buat mpkmb.... 

(aku alumni madrasah tapi ga pernah pake ciput karena pusing) 😭😭"
@hardfortt,2024-07-05 10:35,Hari ini kerjain 2 logbook mpkmb dan 7habits dan mengerjakan esai buset apa itu TGIF lol i love productive in Friday
@roseshaze,2024-07-05 10:30,sepatu buat mpkmb kl ky converse gt trs tali nya diganti item boleh gasih.... kocak bgt masa gw harus beli sepatu lagi..... 😢
@menisyong,2024-07-05 09:36,tahun kemarin nangisin tugas mpkmb sekarang bales dendam jadi panitianya TERNYATA SAMA SAMA PUSING #gppakukuat #janjiganangis #benicesvipb
@clairobogor,2024-07-05 09:28,infokan catering mpkmb yang dimasakin sama nicholas saputra
@060411wa,2024-07-05 09:12,sop mpkmb keluar hari Senin y/n?
@ipb_menfess,2024-07-05 09:11,"punten, gais ada yang punya tutorial convert mpkmb?"
@abonsopiw,2024-07-05 07:50,"kek panduan penyetaraan mpkmb aja baru terbit tgl 3 di akun issuu ditmawa, h-3 sebelum dedlain submit"
@aissyyyaipibi,2024-07-05 07:33,"hah mpls sekolah DAH SECEPAT ITU KAH, sekolah sma ku kok mplsnya tanggal 13 juli, CEPET BANGETT NANGISS😭😭, untung ini mpkmb masi lama.."
@lovsjw,2024-07-05 07:15,"Ah gtu, makasiii bgt ya kaa!!! See u di mpkmb 61"
@partaer,2024-07-05 07:12,ada yg punya file sop berpakaian di sv nggak? bukan pas mpkmb tapi yg buat ngampus sehari hari
@arzhitect,2024-07-05 07:00,"ga siap mpkmb, maunya nonton bg windah tiap hari"
@saysofs,2024-07-05 06:46,tpi itu gatau yaa sesuai sop buat mpkmb ngga😭 tpi aku tujuan beli mah buat daily outfit kuliah juga si soalnya
@j4sminesites,2024-07-05 04:53,ini mpkmb store bakal jual digicam kah
@nedisheepa,2024-07-05 04:52,"taun lalu iyaa, SOP MPKMB keluar stlh pengumuman jalur mandirii. Km kl mauiat sop taun lalu, cht sjah"
@muztardketchup,2024-07-05 03:34,semoga sop pakaian mpkmb ga berubah banget pls udh beli lewat online ni😭
@limitfungsii,2024-07-05 03:10,apa sop mpkmb kluar pas yg jalur mandiri dah kelar regis dan byar ukt yh (feeling)
@sassyysasyaa,2024-07-05 01:46,"Siapa yg siap buat mpkmb tapi tidak siap dengan tugas2 nya??

Akuu🙋‍♀️😭😔"
@ygmuliaparis,2024-07-05 01:24,"Semua harus di bogor tgl 27 juli, pra mpkmb 2 agustus brti estimasi ambil almet dr 27 juli smpe 1 agustus dibagi perfakultas"
@naj2ui,2024-07-05 01:23,BLUM SIAP TUGAS MPKMB PLIS 😩
@naj2ui,2024-07-04 23:33,Eh beratti mpkmb nya 2 minggu ya??
@naj2ui,2024-07-04 23:17,Emang mpkmb tuh sampe malem kahh??
@CestLaReves,2024-07-04 22:36,"Ok katanya harus banyak dokum pas mpkmb, smoga hati introvertku bisa berkooperasi dengan baik"
@RADIANT3CCLIPSE,2024-07-04 21:20,"total sks yang akan gue miliki :
hls 1 sks (WKWK DOAIN ISTIQOMAH NGERJAINNYA)
ormawa 2 sks
mpkmb 2 sks
7 habits 2 sks (duh tp pgn convert smt ini cuma gada harapan, dosen 7 habits gue lg di pelosok)
kepanitiaan 🤔 1-2 sks (i guess)
smt 3 mending nuker EC diatas atau ambil SC ya?"
@arathechild,2024-07-04 16:34,WOI LAI SPILL MPKMB DONG
@seafishyyy,2024-07-04 15:47,tgl mpkmb udh kespill lewat cateringg yh wkekwkw ditunggu yach temen²
@fleyura,2024-07-04 15:36,"oe akan identity reveal, kalo udah mpkmb cixinwndisjskos yahahahhahahah"
@rizkakrebs,2024-07-04 14:42,mpkmb ipb jngn mau kalah donggg😭😭😭
@chipwaa,2024-07-04 14:39,bner tu banh. yg penting lulus mpkmb aj
@ccxswtlvie,2024-07-04 14:37,belum fad klo mpkmb baru 7h ajaa
@bluendzer,2024-07-04 14:26,ini udh mau mpkmb 61 dan gua blom convert 7h
@raurafily,2024-07-04 14:23,hari hari mantengin ig mpkmb
@bbirusky,2024-07-04 14:16,caa kamu udah convert yang mpkmb belumm?
@060411wa,2024-07-04 14:14,"kalo bener pra mkpmb tgl 2, ini sop mpkmb kpn keluar yah lama bgt"
@barabarambis,2024-07-04 14:12,"WKWKWKWK NGGAKKK MPKMB full aman dateng, materi, yelyel jargon, pulank. Yang ga aman.... tugasnya... ga abis abis....."
@ratuestteao,2024-07-04 13:50,"sepatu item buat mpkmb tu boleh ada putihnya ga si walaupun cuma dikit?? plss sepatu itemku sudah jebol dikit dan sobekk. ak disaranin mama buat beli lagi tapi eman"" banget takut cuma kepake pas mpkmb doang"
@nisnoot,2024-07-04 13:49,soalnya pra mpkmb mulai tanggal seginii
@bluesstudy,2024-07-04 13:41,mpkmb tuh tanggal brp sih yg bener
@060411wa,2024-07-04 13:38,kpn ambil almet? kpn sop mpkmb keluar?
@kerlabu,2024-07-04 13:16,"@.MPKMB_IPB ayo, Min 🤭"
@meteorhologi,2024-07-04 13:10,"tahun lalu, SOP berpakaian diumumin berapa lama sebelum MPKMB ya?"
@kerlabu,2024-07-04 12:59,MPKMB ayo undang Anies Baswedan 😁🫰🏻
@cikenti,2024-07-04 12:43,"isinya mostly foto foto sihh sm video buat penugasan a day in my lifee, jgn lupa ambil dokumentasi nnti pas mpkmb syp tau ada tugas a day in my life jg tahun ini😵"
@studydxn,2024-07-04 12:32,hahahaha semangat mpkmb!! jangan lupa healing
@sehatselaludir,2024-07-04 12:14,"pas mpkmb sih pergi nya, CUMA MPD NYA KAPAN NYA ITU LOHSISBWIWHAMSGSK"
@dishayangkamuu,2024-07-04 12:05,bismillah mpkmb ada mahalini
@Raersaaa,2024-07-04 12:04,ges kebutuhan mpkmb persis sama kaya angkatan 60 kah.. takut ketinggalan info bjir
@kamilmfeb_,2024-07-04 11:57,Sumpah ngakak banget tanggal pra mpkmb sama mpkmb ke spill di myCo edisi juli
@nanaaipb,2024-07-04 11:56,"Aku yang paket full pra+mpkmb, takut keteter jadi telat makan ☝️😔"
@boojaymey,2024-07-04 11:37,imagine mpkmb ipb ngundang twice
@adipnphys,2024-07-04 11:11,"p me yg diawal mpkmb pengen ipk 4, sekarang kayanya ganti prinsip yg penting kumlot😹😹"
@dreamscapessal,2024-07-04 10:40,kok gua jadi takutt mpkmb nanti yaah setelah liat semua sop dan penugasannyaa
@chwangtip,2024-07-04 10:33,"Alhamdulillah gda dan semua keperluan mpkmb mudah di dptin, bukan yg bkin pusing nyari barang"
@mauNgambis2419,2024-07-04 10:16,"liat temen2 yg pada sibuk beli barang2 buat mpkmb (baju2) gitu
w mau beli skrng tapi sop terbaru nya belum keluar,, takut ada yg beda?"
@rajijiji_,2024-07-04 10:16,"ga ada aman ajahhh, mpkmb kan ospek modern anjayy"
@xartemn,2024-07-04 09:52,EH KALIAN KOK DAH PADA SIAP2 MPKMB?!?!?! UDAH DI SHARE KAH KEPERLUANNYA?
@_ceriboy,2024-07-04 09:43,j.... kmu kating aku kah nnti di mpkmb...? demi apa aku seneng bgt
@senamseribu,2024-07-04 09:10,wkt mpkmb katanya taun lalu mah disuruh bikin da
@unwrittuen,2024-07-04 09:03,eh semoga mpkmb nanti guest starnya windah basudara pelis
@cikenti,2024-07-04 08:56,ciee officially mahasiswi ipb😋semangat yaa mpkmb dan pkunya
@sugaipb,2024-07-04 08:51,"Mutz aku yg kating
Kalo mpkmb ipb ada tebak"" makanan yg nama nya aneh"" itu ga????"
@muztardketchup,2024-07-04 08:46,mpkmb ntar disuruh bawa teka teki snack yg namanya aneh2 itu gasih?
@nnaaninuu,2024-07-04 08:35,eh kita mpkmb harus bawa bekel kahh?? ada yg buat non asrama gaaa
@mieladyy,2024-07-04 08:34,Tl aku penuh sm yg nanyain ttg mpkmb.... Ges tunggu ak pls.... 6 hari lagi 😞😞😞😞😞😞😞😞😞😞😞😞😞😞😞😞 ak mw ikutan jawab jugaaakkk
@anyinn1,2024-07-04 08:10,gais info dong baju apa aja ya yang di pake pas mpkmb 🥲🫠 hellppp mee plzzz🫵🏻😖‼️
@4thocyeanic,2024-07-04 08:02,Guys baju batik buat MPKMB kalian warna apa?
@flownyl,2024-07-04 07:59,sdh memasuki bogor yg ujan siang2.. semoga ntr pas mpkmb gk ujan pls 🥹
@jajeetl,2024-07-04 07:54,ini sop mpkmb kapan keluar sih?🥲
@intakipb,2024-07-04 07:37,ada yg punya file sop mpkmb tahun lalu kh
@tasmoniaa,2024-07-04 07:07,gue abis liat arsip ig dan ternyata gue memulai semua gila² kerja ini dari juni tahun lalu jaman mpkmb sg gue bnr² 2 hari pulang tbtb di dramaga tbtb di jkt tbtb di bekasi tp seruuu
@themariast,2024-07-04 06:43,Eh sumpah setuju
@gajihbulanan,2024-07-04 06:42,min jgn mw kalah min @MPKMB_IPB
@jaemincikini,2024-07-04 06:37,"haii fiahh mjb yaa, kamu punya list perlengkapan mpkmb kahh? boleh kah aku memintaa 🙇🏻‍♀️"
@tqksi,2024-07-04 05:59,"sama deh kayanyaaa, btw blm ada info mpkmb nya kapan ya?"
@franklinoceanoo,2024-07-04 05:56,@MPKMB_IPB undang windah basudara juga dong min😆
@babiesyoda,2024-07-04 05:48,"gys kan pra mpkmb tu tanggal 2 agustus, tapi aku masuk asrama tanggal 28 july, menurut kalian dari tanggal 28 tu mending aku stay di bogor apa balik ke jakarta lagi?"
@sagitarinuns,2024-07-04 05:33,TENANGGGGG aku akan temani mu selama mpkmb call me if you need me AKU SIAP DATANG SEGERA
@hnbecool,2024-07-04 05:17,mpkmb nya na ada ga
@gawkulator,2024-07-04 05:16,yg bru dinilai yg mpkmb
@chasedeadg,2024-07-04 05:05,dosenku pls acc mpkmb dan 7 habits ku
@hnbecool,2024-07-04 05:03,isokey belajar habis mpkmb aja
@cloxerene,2024-07-04 05:00,"mjb, jadinya buat bukti stupor mpkmb km gimanaa sheaa?"
@onyourn__n,2024-07-04 04:48,ini mpkmb belum ada announced apa-apa kah? kok aku clueless yhh
@kleforlie,2024-07-04 04:45,pra mpkmb itu offline atau online sih? barengan sm skd 😣
@ygmuliaparis,2024-07-04 04:44,Mirip sm taun lalu tp ud ad tu di repostan aku yg spill sop mpkmb
@_ceriboy,2024-07-04 04:07,klo gw gd tmn pas mpkmb gmn ya kn gw anakny introvert abis
@dCinnamoroll,2024-07-04 04:01,batik mpkmb ku warna tosca biar fema abizzz 🤙🏻
@milktearaa,2024-07-04 03:45,maunya gt dar… masalahnya kita maba kmn dilarang ketemu sebelum mpkmb 😢😢 mending lu aja dar bikin gebrakan meet up kicil di lapangan upnvj ☝🏻
@CestLaReves,2024-07-04 03:43,Pas mpkmb gw bakal sokap parah
@hourlybiru,2024-07-04 03:29,"bangun pagi dg menyadari bentar lg mpkmb 61, and gatamala agrinawa officially punya adek 2😭. Dlu waktu masuk ipb gue melihat 57 itu udh tua bgt, and now iam 'that 57'😭😭😭😭😭😭"
@eunwooipb,2024-07-04 03:22,oi mapa ipb mutualan ig yuk biar ngehype mpkmb bareng (yg lain juga boleh)
@gostoods,2024-07-04 03:16,spill an tanggal mpkmb terjelas wkwk
@repssbewwy,2024-07-04 03:09,akhirnyaa doneee 7h & mpkmb itu
@iamkimdahyun,2024-07-04 02:43,"misi mau tanya, ini mpkmb cuma buat sarjana aja apa pascasarjana juga ya? makasih"
@wholeluve,2024-07-04 02:36,mw ikut mpkmb 61:((
@gorjesgurll,2024-07-04 02:02,"“sapi tau ppko ini darimana?”
“itu bu dari kakak pjk aku pas mpkmb dulu itu…”
“terus naksir?”
😀😀😀😀😀😀😀😀😀😀😀
“maksudnya naksir infonya 🤭”
IYA DEH BUUU 😊"
@llyyytn,2024-07-04 01:30,"di majuin setau ku, kan mulai kuliah tgl 12, dah emang keknya tiap tahun tu Pra (Jumat-Sabtu) trus mpkmb Senen nya"
@eveschew,2024-07-04 01:13,"Kurang tau ya kalau di mpkmb gini... tapi di mpls SMA-ku ada pra juga, acaranya kayak ngumpul sekelompok terus dibriefing buat mpls nantinya, sekaligus tugas tugas juga gt deh"
@eveschew,2024-07-04 01:11,"Enggaa, itu biar orang punya sarapan tanpa harus nyari dulu. Kan nanti pas mpkmb bakal sibuk tuh, jadi kita gak perlu nyari makanan sendiri kalau ikut catering gitu"
@hourlymel,2024-07-03 18:41,Persiapan buat mpkmb masih nol 😔😔😔😔😔😔😔
@piymoo,2024-07-03 18:37,bismillah mpkmb di acc sblm tgl 6
@mathematyc,2024-07-03 18:28,"pls sama, mau bebersih buat menyambut mpkmb"
@cipOlsit3,2024-07-03 17:07,YAALLAHHHHHHH besok harus ke depok pagi tp sekarang gue masi main x aja
@cipOlsit3,2024-07-03 16:55,tapi sumpah emg tadi abis ujan gede MACET BGT GILAAAAAA
@pangeranmimpin,2024-07-03 16:50,OH IYA? WKWKKW SEE YOU DI MPKMB
@jenoskhb,2024-07-03 16:27,"disclaimer : ini infoo buat batik aja, untuk sop yg lain ditunggu dari mpkmb ajaa yh gurls dan jangan dijadiin patokan juga karena bisa jadi beda sama sop tahun ini"
@hnbecool,2024-07-03 16:03,"61 banyak follow akun ini😭 yall semangat for mpkmb nya🫶🏻

anw aku mau review makanan sekitar dramaga yg wajib kalian coba selama di dramaga..🙂‍↕️"
@urfuturvet,2024-07-03 15:52,"dijamin kalian bakal tepar abis mpkmb, aku kmrn sempet bbrp kali ga makan gegara saking capeknya (jangan ditiru ygy, aku ga ada gerd jd aman)"
@urfuturvet,2024-07-03 15:51,"keinget dikit, anak 61 yang liat twt ini aku mau nyaranin kalian ikut cathering selama mpkmb ya, kalo bs yang dianter sampe kosan soalnya itu ngebantu banget NGET NGETTT"
@muztardketchup,2024-07-03 15:48,GA LUCU NIH KALO PAS MPKMB STORAGE HP ABIS PAS MAU VIDEO
@saturwnusz,2024-07-03 15:16,"Ga sabar buat mpkmb, tapi takut nanti ga ada temen 😭"
@dCinnamoroll,2024-07-03 15:13,aku jadi kepikiran batikku buat mpkmb uda bener belum ya.......
@nipnif,2024-07-03 15:07,"Ya Allah mpkmb gausah ad bkin video video pls, storage aku penuh Ya Allah.....
klo emg ada, hp baru gpp ya Allah"
